Salary,Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PTS,+/-,E+/-,PIM,Shifts,TOI,TOI,TOI/GP,TOI/GP,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF,iFF,iSF,iSF,iSF,ixG,iSCF,iRB,iRS,iDS,sDist,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,OTOI,Grit,DAP,Pace,GS,GS/G
5200000.00,89-12-16,Brondby,,DNK,DNK,72,210,2008,1,8,L,Boedker,Mikkel,LW/RW,S.J,81,10,16,10,6,26,0,2.7,10,1713,69738,1153.2,14.27,14.28,24.70%,54.20%,8.10%,0.908,988,2.5,2.6,49.00%,-2,-0.1,222,222,174,121,122,122,14.5,58,10,13,23,24.4,23.9,232.6,71,70,73,-3,53,37,31,35,36,31,34,3.10%,5,13,5,13,27.80%,1.70%,1,1,2,3,2,9,1,4,0,3,5,11,0,2,2,0,0,1,0,1,0,3,2,0,4,1,1,4,47,10,8,5,17,5,2,75,5,14,5,12,9,7.5,5,0,0,0,0,1130,1081,838,770,596,541,57,50.7,195,173,48,50,48,47,50,59,98,106,468,589,334,421,244,153,41,54,0.7,1.5,2.1,3507.77,116,20.4,115,28.3,0.35
600000.00,93-02-12,Plano,TX,USA,USA,73,205,2011,1,21,R,Noesen,Stefan,RW,ANA/N.J,44,8,2,1,1,10,6,0.8,24,701,29371,476.5,11.13,11.03,21.60%,62.50%,7.00%,0.947,1017,2.01,1.51,57.10%,4,0.5,88,92,79,61,63,63,6.4,24,7,2,9,25.2,23.9,23.6,50,48,40,8,20,11,11,10,11,11,10,2.50%,26,41,26,40,38.80%,14.50%,3,5,12,14,11,22,3,14,15,15,16,24,0,2,0,0,0,0,1,0,0,1,0,0,6,1,2,2,15,8,0,8,17,5,4,21,8,4,6,3,-4,-2,7,0,0,1,0,379,398,313,313,229,226,18.3,18.5,59,62,16,12,18,12,12,10,30,22,204,250,206,178,58,47,28,17,0.6,0.9,1.6,1726.68,84,8.7,97.8,11.6,0.27
925000.00,94-07-08,Ann Arbor,MI,USA,USA,73,206,2013,4,104,L,Copp,Andrew,C,WPG,64,9,8,6,2,17,8,6.8,18,1198,47398,772.9,12.35,12.26,22.60%,65.40%,7.70%,0.92,997,2.02,2.33,46.40%,-4,-0.31,126,126,103,77,77,77,8.8,33,5,8,13,24.4,21.2,117.6,87,87,64,23,26,16,20,28,15,20,28,3.70%,95,97,93,96,49.50%,27.10%,32,39,32,38,31,20,28,23,39,47,62,63,0,4,1,0,0,0,0,1,1,0,1,0,6,1,1,6,18,5,5,3,7,6,2,49,9,4,8,3,-5,-4,9,0,0,0,0,602,748,454,531,337,373,29.5,30.9,103,94,26,30,21,21,42,38,63,59,367,330,398,284,105,83,48,38,0.7,1.1,1.7,2639.49,133,11.9,104.8,17.6,0.28
4750000.00,87-01-01,Sollentuna,,SWE,SWE,71,189,2005,7,230,R,Hornqvist,Patric,RW,PIT,70,21,23,15,8,44,16,13.5,28,1495,66995,1108.7,15.95,15.91,28.80%,52.40%,11.00%,0.93,1039,4.55,1.73,72.40%,52,2.81,326,326,273,223,223,223,26.3,111,24,15,39,24.9,22.9,242,227,227,143,84,50,11,30,62,11,30,62,7.10%,3,8,3,8,27.30%,0.90%,0,0,1,2,2,6,0,1,0,3,3,7,0,2,6,0,0,0,4,0,0,1,3,1,12,1,4,5,40,29,2,11,25,27,2,127,14,17,14,17,3,7.6,14,0,0,0,0,1322,871,1017,616,767,457,79.3,38.6,291,129,84,32,80,36,46,39,126,75,601,648,532,569,126,135,67,67,4,1.4,5.5,2742.78,317,18.4,118.7,60.2,0.86
650000.00,94-01-14,Toronto,ON,CAN,CAN,72,185,2012,6,156,R,Brown,Connor,RW,TOR,82,20,16,10,6,36,3,-1.7,10,1940,79733,1323.2,16.1,16.15,27.90%,53.70%,10.50%,0.921,1027,3.04,2.54,54.50%,11,0.5,248,249,197,138,139,139,16.1,62,8,19,27,27.5,25.9,183.8,50,50,86,-36,59,25,40,46,25,40,46,3.40%,2,6,2,5,25.00%,0.50%,1,4,1,1,0,0,1,2,1,2,0,2,0,5,4,3,0,0,1,0,0,4,2,0,13,1,6,4,48,11,2,7,43,7,0,68,5,12,5,12,7,9,5,0,0,0,0,1249,1338,915,1027,636,713,61.9,66.3,214,226,67,56,36,43,89,64,125,107,642,691,464,550,199,188,57,58,2.6,1.4,4,3427.38,106,18,117.3,39.8,0.49
4500000.00,90-02-06,Brantford,ON,CAN,CAN,72,195,2008,3,82,L,Henrique,Adam,C,N.J,82,20,20,13,7,40,-20,-5.4,38,1928,89407,1464.7,18.12,18.05,30.40%,63.50%,9.30%,0.899,992,2.58,3.15,45.00%,-14,-0.57,243,242,190,143,142,142,17.9,70,8,7,15,23.2,20.1,231,88,86,93,-7,48,28,45,68,26,45,67,4.90%,585,629,581,622,48.20%,79.20%,201,239,168,183,216,205,148,163,211,228,358,387,1,4,2,0,0,0,2,0,0,7,3,2,6,0,3,4,41,17,1,12,38,15,5,54,15,18,15,15,3,1.2,14,0,0,1,0,1236,1377,939,1066,678,763,65.2,72.4,227,241,63,77,38,39,32,61,70,100,745,773,429,454,205,157,83,86,2.5,1.3,3.9,3358.58,194,9.5,107,35.2,0.43
800000.00,94-02-02,Fergus,ON,CAN,CAN,72,185,2012,2,47,L,McGinn,Brock,LW,CAR,57,7,9,6,3,16,-11,-4.5,6,1017,41031,670.5,12,11.92,22.10%,72.70%,7.70%,0.892,969,1.97,3.13,38.60%,-13,-1.16,141,142,100,73,74,74,9.6,39,14,13,27,26.4,24.1,163.3,91,86,70,16,27,14,29,22,14,27,22,3.40%,1,3,1,3,25.00%,0.60%,0,0,0,2,1,1,0,1,1,1,1,2,0,1,1,0,0,0,1,0,0,2,1,0,3,0,0,2,25,12,0,7,18,3,0,34,3,16,2,12,13,10.9,3,0,0,0,0,596,640,409,458,286,324,26.8,30.9,86,95,22,35,33,27,34,33,67,60,327,293,266,282,94,117,25,34,0.6,0.4,1.1,2368.54,119,40,110.6,17.5,0.31
925000.00,92-10-24,Eden Prairie,MN,USA,USA,68,178,2011,3,91,L,Rau,Kyle,C,FLA,24,2,1,0,1,3,-3,-2.2,4,324,13824,230.2,9.6,9.6,19.50%,60.00%,5.30%,0.929,982,1.3,2.09,38.50%,-3,-0.78,33,33,26,21,21,21,1.5,5,2,1,3,30.5,31.5,0,24,24,21,3,5,2,7,3,2,7,3,1.50%,2,1,2,1,66.70%,1.50%,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,0,5,7,0,1,7,1,1,2,1,0,-0.9,1,0,0,0,0,188,201,142,147,94,113,7.8,8.7,24,31,5,8,8,4,9,5,17,9,98,105,115,80,29,34,16,9,-0.1,0.2,0.1,948.38,31,31,101.4,1.9,0.08
1000000.00,91-12-02,Nassjo,,SWE,SWE,72,190,2010,6,157,R,Fast,Jesper,RW/LW,NYR,68,6,15,10,5,21,6,-1,16,1409,56290,935,13.8,13.78,24.60%,58.30%,9.50%,0.916,1011,2.31,2.57,47.40%,-4,-0.26,101,101,81,56,56,56,7.6,33,5,4,9,20.8,19,210.3,99,99,95,4,25,21,29,44,21,29,44,4.80%,17,27,17,27,38.60%,5.30%,3,0,7,19,7,8,0,10,9,8,13,17,0,0,1,0,0,0,0,0,0,1,4,0,1,0,1,3,21,1,0,1,6,15,2,31,7,7,8,8,0,-1.1,7,0,0,0,0,721,910,537,660,379,476,32.6,42.2,118,165,36,40,15,24,40,48,55,72,418,412,407,363,165,119,55,45,0.4,1.1,1.5,2871.35,159,18.3,104.7,19,0.28
2000000.00,84-12-18,Hingham,MA,USA,USA,78,244,2003,1,26,L,Boyle,Brian,C/LW,T.B/TOR,75,13,12,7,5,25,3,3.5,66,1386,58649,976.2,13,13.02,23.60%,55.60%,9.10%,0.917,1007,2.77,2.4,53.60%,6,0.37,214,216,179,130,131,131,13.3,45,10,13,23,28.1,25.1,156.9,115,113,74,39,50,19,22,41,19,22,41,4.80%,303,278,302,275,52.20%,55.30%,124,114,72,89,106,72,103,93,88,93,174,157,0,2,2,0,0,0,2,1,0,0,3,0,7,0,0,7,43,14,5,9,9,18,0,76,16,7,13,9,-9,-4,8,6,0,2,0,898,862,700,657,497,469,39.4,39.2,102,119,45,39,28,24,43,33,71,57,537,506,400,415,123,100,65,61,1.4,1.2,2.7,3168.57,228,17.1,108.2,33.6,0.45
925000.00,94-02-27,Pointe-Claire,QC,CAN,CAN,74,192,2012,1,23,L,Matheson,Michael,D,FLA,81,7,10,7,3,17,-5,-6.3,36,1952,102317,1697,21.05,21.02,35.70%,28.30%,7.30%,0.918,992,2.12,2.76,43.50%,-18,-0.64,314,314,246,179,179,179,8.2,10,1,10,11,47.2,43.1,124.5,69,69,85,-16,67,65,48,118,65,48,118,7.10%,1,0,1,0,100.00%,0.10%,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1,1,0,4,5,58,7,0,62,34,3,6,67,18,17,18,12,-1,-1.5,18,0,0,0,0,1436,1660,1121,1281,817,952,61.2,81.8,176,271,60,78,42,72,68,76,110,148,776,875,582,530,255,262,110,114,0.5,3.9,4.4,3059.35,223,6.5,109.5,27.9,0.34
600000.00,92-07-25,Campbellville,ON,CAN,CAN,72,186,,,,L,Sgarbossa,Michael,C,ANA/FLA,38,2,7,5,2,9,-5,0.2,9,626,25430,423.7,11.15,11.15,21.90%,75.00%,5.60%,0.921,977,1.7,2.12,44.40%,-3,-0.42,55,55,45,33,33,33,2.9,9,3,1,4,30.6,25.9,121.8,39,39,38,1,12,14,6,16,14,6,16,4.80%,138,176,138,176,43.90%,78.70%,43,55,47,72,48,49,43,62,51,47,86,111,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,11,2,1,2,4,2,0,22,3,6,3,5,3,0.3,2,1,0,0,0,352,330,287,251,214,190,15.1,15.1,35,38,12,15,10,9,15,21,25,30,181,218,196,145,61,43,26,22,0,0.3,0.4,1515.08,65,22.5,96.6,8.8,0.23
832500.00,95-02-02,Salmon Arm,BC,CAN,CAN,72,209,2013,1,17,R,Lazar,Curtis,C/RW,CGY/OTT,37,1,3,1,2,4,-8,-1.9,4,506,20277,338,9.13,9.13,18.10%,50.00%,6.30%,0.902,965,1.42,2.84,33.30%,-8,-1.42,47,47,35,26,26,26,2.4,9,4,5,9,24.7,26.5,0,66,66,42,24,9,6,7,17,6,7,17,5.00%,39,60,39,60,39.40%,33.70%,12,18,15,25,12,17,19,28,7,17,24,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6,6,0,2,3,3,0,12,2,8,2,8,6,6,2,0,0,0,0,222,340,163,239,126,163,10.1,13.8,32,41,8,16,12,20,13,12,25,32,136,158,243,158,45,42,24,25,-0.4,0.1,-0.3,1531.25,87,36.5,99.8,-1,-0.03
575000.00,89-02-16,Toronto,ON,CAN,CAN,70,203,,,,L,Liambas,Mike,LW,NSH,1,0,0,0,0,0,-1,-0.2,0,8,282,4.7,4.7,4.69,9.20%,0.00%,0.00%,0.5,500,0,12.82,0.00%,-1,-12.82,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,1,0,1,0,0,1,0,0,0.00%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,1,2,0.1,0.4,0,1,0,1,0,0,0,1,0,1,3,4,2,2,1,0,0,0,0,0,-0.1,45.99,1,0,89.7,-0.2,-0.2
3500000.00,90-10-22,St. Hyacinthe,QC,CAN,CAN,74,227,2009,4,94,R,Savard,David,D,CBJ,74,6,17,8,9,23,33,6.8,44,2056,96940,1613.5,21.83,21.82,37.60%,31.10%,9.00%,0.941,1032,2.75,1.97,58.30%,21,0.78,264,264,200,135,135,135,6.4,13,8,10,18,46.5,46.2,161.2,127,127,115,12,65,44,22,126,44,22,126,7.60%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,2,5,58,8,0,27,40,0,0,60,21,6,21,5,-15,-8,21,0,0,0,0,1441,1663,1106,1237,821,904,70.8,83.9,248,291,74,53,60,71,74,48,134,119,769,841,591,484,177,188,94,69,1.3,5.8,7.1,2674.92,297,7.1,115.4,37,0.5
1750000.00,90-11-19,Winnetka,IL,USA,USA,75,210,2009,1,21,L,Moore,John,D,N.J,63,12,10,4,6,22,-7,-10.9,39,1673,71731,1164.1,18.85,18.77,32.70%,52.40%,8.90%,0.905,994,2.16,3.3,39.60%,-22,-1.13,220,228,150,97,102,102,5.6,11,3,5,8,45.8,42.9,93.5,68,68,82,-14,54,41,7,61,40,7,61,5.30%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,2,6,1,0,2,0,0,1,53,5,0,21,37,1,0,38,14,8,9,6,-6,4.6,12,1,0,1,0,919,1148,682,912,472,671,42.9,62.1,151,219,42,64,20,41,35,46,55,87,552,604,437,421,160,106,61,75,2.3,2.4,4.7,2398.38,169,6.3,106.5,17.2,0.28
875000.00,93-02-24,Victoriaville,QC,CAN,CAN,73,193,2011,1,26,L,Danault,Phillip,LW/C,MTL,82,13,27,15,12,40,5,11.6,35,1799,76662,1276.4,15.58,15.58,27.40%,76.90%,7.70%,0.914,991,2.44,2.4,50.50%,1,0.05,226,226,176,133,133,133,15.2,61,14,18,32,25,23.6,401.4,76,76,125,-49,43,36,49,52,36,49,52,4.60%,533,498,533,498,51.70%,78.30%,169,166,191,162,173,170,181,156,155,152,328,329,1,4,3,0,0,0,2,2,1,3,1,0,4,0,2,2,39,13,3,10,11,15,3,78,16,7,16,7,-9,-9.6,15,1,0,0,0,1326,1130,940,815,673,592,59,51.8,207,175,52,51,52,36,86,88,138,124,688,629,427,604,268,154,76,72,2.3,1.7,3.9,3383.76,164,8.3,115.4,51.8,0.63
1000000.00,93-03-23,Omsk,,RUS,CZE,74,196,2011,2,41,L,Jaskin,Dmitrij,RW/LW,STL,51,1,10,5,5,11,5,3.7,18,830,35352,588.2,11.55,11.55,23.20%,52.40%,7.70%,0.933,1010,2.14,1.53,58.30%,6,0.61,104,104,83,55,55,55,6.3,22,9,4,13,26.9,23.5,106.4,98,98,82,16,28,7,13,19,7,13,19,4.30%,5,5,5,5,50.00%,2.00%,2,1,1,2,2,2,3,4,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,24,8,0,6,2,6,3,30,8,10,8,7,2,-0.8,8,0,0,0,0,519,444,394,324,272,223,22.6,17.1,60,44,21,15,21,11,16,16,37,27,269,229,314,286,50,62,36,46,-0.3,0.9,0.6,1946.62,135,13.9,98.2,15,0.29
575000.00,90-10-06,Ville Degelis,QC,CAN,CAN,70,190,2009,5,139,R,Dumont,Gabriel,C,T.B,39,2,2,2,0,4,1,-0.2,29,572,22627,377.1,9.67,9.67,18.60%,50.00%,5.40%,0.96,1014,1.27,1.11,53.30%,1,0.16,66,66,48,34,34,34,4.8,13,8,7,15,26.3,23.5,99.3,83,83,62,21,14,5,6,19,5,6,19,5.50%,133,109,133,109,55.00%,55.80%,92,70,14,22,27,17,46,31,31,27,82,69,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,11,9,0,2,2,1,1,19,10,13,7,9,3,2,7,3,0,0,0,308,343,227,248,148,175,13.8,12.9,33,33,8,7,18,10,19,25,37,35,225,209,269,202,40,25,27,23,-0.4,0.5,0.1,1649.17,134,12.7,103.6,6.1,0.16
5750000.00,86-12-06,Virginia,MN,USA,USA,73,200,2005,1,28,R,Niskanen,Matt,D,WSH,78,5,34,17,17,39,20,4.4,32,2030,103784,1723.2,22.18,22.15,37.20%,47.60%,9.60%,0.917,1013,2.86,2.23,56.20%,18,0.63,340,340,216,154,154,154,6.8,10,5,23,28,51.7,46.8,323,147,147,135,12,62,67,36,93,67,36,93,6.50%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,1,5,56,1,0,57,25,1,0,70,16,6,16,4,-10,-1.6,16,0,0,0,0,1603,1428,1178,1089,855,769,74.4,78.9,250,291,82,64,57,66,82,81,139,147,838,865,609,569,313,228,106,109,2.7,4.8,7.4,2910.66,272,11.4,105.5,52.5,0.67
1250000.00,92-01-11,Sherwood Park,AB,CAN,CAN,73,200,2010,1,23,R,Pysyk,Mark,D,FLA,82,4,13,3,10,17,0,-5.6,10,1896,91319,1515.7,18.57,18.54,33.10%,34.70%,7.70%,0.918,994,1.94,2.73,41.50%,-20,-0.79,172,172,124,86,86,86,4,5,3,3,6,45.7,44.5,72.1,72,72,77,-5,38,36,31,99,36,31,99,7.00%,0,1,0,1,0.00%,0.10%,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,5,33,1,1,32,13,1,0,38,5,5,5,5,0,7.3,5,0,0,0,0,1143,1416,897,1100,638,838,48.4,72,144,236,49,69,31,57,59,46,90,103,718,780,518,444,235,213,81,86,0.4,3.8,4.3,3056.73,181,20.6,101.3,24,0.29
700000.00,91-10-29,SkellefteÎ,,SWE,SWE,73,202,2010,2,57,L,Lindberg,Oscar,C,NYR,65,8,12,6,6,20,2,-6.2,32,1068,42235,703.1,10.83,10.83,20.80%,71.40%,9.30%,0.928,1021,2.39,2.13,52.80%,3,0.26,150,150,115,86,86,86,7,26,4,4,8,29.8,27.9,155.1,94,94,55,39,29,12,10,36,12,10,36,5.50%,299,276,299,276,52.00%,90.60%,108,99,108,111,83,66,91,102,103,76,189,169,0,1,1,0,0,0,0,0,0,2,1,0,5,1,0,5,23,12,0,2,19,3,0,50,16,8,16,6,-8,-8.9,16,0,0,0,0,590,659,435,503,302,348,24.4,30.6,84,112,28,25,14,12,25,36,39,48,326,309,379,332,100,67,50,41,1.1,0.7,1.8,2670.99,162,6.5,106.6,18.5,0.28
925000.00,94-08-30,Yekaterinburg,,RUS,RUS,79,265,2014,3,66,L,Tryamkin,Nikita,D,VAN,66,2,7,3,4,9,-7,-7.9,64,1517,66291,1102,16.73,16.72,30.00%,30.00%,6.40%,0.918,982,1.63,2.67,38.00%,-19,-1.03,162,162,106,65,65,65,3.2,5,1,7,8,51.4,48.1,89,145,145,78,67,41,33,12,87,33,12,87,8.10%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,8,28,0,2,14,5,0,0,44,29,5,26,5,-24,-13.1,27,2,0,0,0,873,1074,657,821,467,594,37.4,53.7,122,187,30,49,23,41,47,35,70,76,509,468,416,368,131,125,74,41,-0.1,2.3,2.2,2572.85,298,5.8,106,7.4,0.11
13800000.00,88-04-29,Winnipeg,MB,CAN,CAN,74,201,2006,1,3,L,Toews,Jonathan,C,CHI,72,21,37,21,17,58,7,-7.3,35,1772,87066,1450.1,20.15,20.15,33.60%,70.70%,10.00%,0.911,1011,3.39,2.81,54.70%,14,0.58,310,310,247,198,199,199,21.8,82,12,12,24,25,22,367.9,43,43,124,-81,49,37,37,32,37,37,32,2.50%,852,700,852,700,54.90%,98.40%,256,224,265,220,331,256,267,204,268,209,563,451,1,9,5,3,0,0,3,0,1,0,3,0,14,0,2,5,42,17,0,18,19,11,5,129,16,14,16,13,-2,2.1,15,1,0,0,0,1521,1303,1087,994,822,763,73.8,66.2,241,229,82,68,51,42,42,76,93,118,860,717,289,554,223,164,70,78,4.7,1.6,6.3,2866.62,111,5.3,116.8,62.4,0.87
8000000.00,85-12-12,Maple Ridge,BC,CAN,CAN,75,200,2004,1,4,L,Ladd,Andrew,LW,NYI,78,23,8,7,1,31,-14,-0.2,45,1656,75702,1259.9,16.18,16.17,27.60%,64.60%,7.70%,0.903,980,2.29,2.81,44.90%,-11,-0.52,277,277,206,142,142,142,16.2,61,11,7,18,29.6,28.2,142.1,112,112,83,29,64,43,37,54,43,37,54,4.40%,4,6,4,6,40.00%,0.90%,2,0,0,3,2,3,1,2,3,3,1,2,1,3,4,1,0,0,0,1,1,5,0,0,16,0,4,7,53,8,1,5,30,11,0,87,20,10,20,8,-10,-10.2,19,1,0,0,0,1233,1224,881,875,621,607,58.7,54,208,188,48,59,42,36,59,64,101,100,520,591,517,480,215,127,58,61,2.6,0.6,3.1,3304.91,212,7.8,117,25.9,0.33
1000000.00,92-02-03,Oklahoma City,OK,USA,USA,75,205,2010,2,38,L,Merrill,Jon,D,N.J,51,1,5,1,4,6,-9,-1.2,24,1273,56813,952.4,18.75,18.66,33.40%,24.00%,6.40%,0.911,974,1.58,2.65,37.30%,-17,-1.07,95,96,71,48,48,48,2.1,2,1,6,7,52.5,45.4,29.4,39,39,100,-61,24,22,16,68,22,16,67,7.90%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,19,0,0,17,15,0,1,15,12,5,12,4,-7,-2.5,12,0,0,0,0,686,848,541,646,393,471,32.9,41.7,100,134,25,42,19,26,27,34,46,60,394,402,350,381,104,102,54,45,-0.4,1.7,1.3,1896.53,131,4.6,96.6,5.6,0.11
925000.00,97-05-05,Markham,ON,CAN,CAN,72,170,2015,1,4,R,Marner,Mitchell,C/RW,TOR,77,19,42,24,18,61,0,-2.3,38,1690,77663,1284.4,16.73,16.74,29.30%,72.60%,11.00%,0.914,1024,3.92,2.62,60.00%,28,1.31,NA,325,NA,NA,176,176,18.4,64,NA,17,#VALUE!,28.6,NA,362.3,41,41,101,-60,80,62,67,39,62,67,39,3.40%,14,23,14,23,37.80%,2.90%,3,3,3,5,8,15,9,12,3,5,8,12,0,4,5,0,0,0,0,0,0,8,1,1,9,0,4,7,69,12,0,11,57,6,1,88,18,20,17,18,2,3.2,18,0,0,0,0,1462,1156,1104,926,766,652,80.3,56.1,276,182,84,56,46,32,64,63,110,95,717,571,372,519,256,198,72,74,5.4,1.2,6.6,3095.06,118,6,122.3,56.9,0.74
600000.00,93-03-26,Toronto,ON,CAN,CAN,72,205,2011,5,150,R,Corrado,Frank,D,PIT/TOR,4,0,0,0,0,0,-1,-1.4,8,67,2585,42.6,10.77,10.73,20.10%,0.00%,5.60%,0.935,991,1.41,2.82,33.30%,-1,-1.41,11,11,9,3,3,3,0.3,0,0,0,0,46,33.1,0,4,4,3,1,6,2,0,2,2,0,2,4.30%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,1,4,2,4,2,-2,-1.8,4,0,0,0,0,45,46,28,42,18,31,1.3,2.5,1,7,1,2,0,4,0,1,0,5,21,17,19,21,8,4,7,5,-0.1,0,-0.1,168.86,14,1,128.1,-0.3,-0.07
832500.00,95-04-16,Moscow,,RUS,RUS,77,230,2013,1,16,L,Zadorov,Nikita,D,COL,56,0,10,7,3,10,-20,-12.8,73,1432,63960,1065,19.03,19.03,33.30%,38.50%,5.90%,0.904,963,1.46,3.21,31.30%,-31,-1.75,157,157,103,61,61,61,2.9,2,2,5,7,54.4,48.3,218.5,153,153,43,110,42,25,12,69,25,12,69,6.50%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,34,0,0,24,7,0,0,30,32,11,30,14,-21,-8.1,29,3,0,0,0,845,1057,626,793,438,594,32,51.7,80,166,26,57,18,40,37,37,55,77,516,501,480,251,109,131,84,69,-0.2,1.1,0.8,2130.23,298,5.7,107.2,5.4,0.1
2750000.00,84-12-13,Kitchener,ON,CAN,CAN,73,206,2003,2,37,R,Klein,Kevin,D,NYR,60,3,11,6,5,14,5,-3.8,31,1437,63490,1054.1,17.63,17.61,31.90%,27.50%,10.30%,0.901,1004,2.9,3.07,48.60%,-3,-0.17,115,115,76,54,54,54,2.9,7,1,4,5,50.8,44,86.5,135,135,75,60,22,35,12,123,35,12,123,11.80%,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,21,0,0,27,7,0,0,20,10,4,11,4,-6,-2.2,7,3,0,0,0,911,1041,690,745,493,544,43.2,49.4,160,166,51,54,22,29,45,49,67,78,446,501,450,389,185,137,54,50,0.6,2.2,2.8,2252.6,292,21,111.1,15.9,0.27
4250000.00,86-07-14,Magnitogorsk,,RUS,RUS,73,225,2006,2,44,L,Kulemin,Nikolay,LW/RW,NYI,72,12,11,7,4,23,3,-1.6,18,1472,59691,990.2,13.82,13.8,24.30%,51.10%,10.60%,0.906,1012,2.73,3.03,47.40%,-5,-0.3,146,146,115,74,74,74,9.2,34,9,9,18,25.9,27.2,106.4,78,78,41,37,41,17,30,45,17,30,45,4.30%,14,13,14,13,51.90%,2.70%,5,6,6,3,3,4,6,2,3,3,11,13,0,2,4,1,0,0,1,1,2,1,1,0,6,0,2,6,33,7,2,6,10,5,0,44,9,8,9,5,-1,-4.1,9,0,0,0,0,765,1040,582,761,423,532,35.2,50.1,115,179,45,50,28,29,41,50,69,79,481,515,502,346,136,117,44,36,1.2,1.1,2.2,3091.67,141,12,109.4,20.1,0.28
3100000.00,94-02-12,Milwaukee,WI,USA,USA,73,210,2012,1,3,L,Galchenyuk,Alex,C/LW,MTL,61,17,27,16,11,44,-5,-4.3,24,1276,58303,970.3,15.92,15.92,27.90%,73.30%,11.10%,0.911,1021,3.71,2.72,57.70%,16,0.99,198,198,150,104,104,104,11.7,45,10,15,25,27.3,25.2,282.8,36,36,84,-48,46,34,17,32,34,17,32,3.70%,274,368,274,368,42.70%,71.90%,32,60,91,129,151,179,75,89,92,139,172,227,5,3,6,1,0,0,1,0,5,2,1,0,8,1,1,6,38,9,0,8,18,3,2,64,11,7,12,6,-4,-2.3,11,0,0,0,0,1028,855,763,645,541,492,51.9,41.8,180,135,60,44,56,35,59,62,115,97,382,511,380,455,188,85,55,46,4,0.9,4.9,2506.06,92,4.8,116.4,37.5,0.61
